HP:0410072	Increased level of ribose in urine	MP:0013243	abnormal carbohydrate metabolism	0.7333333333	1
HP:0410073	Increased level of ribose in CSF	MP:0013243	abnormal carbohydrate metabolism	0.6875	1
HP:0410070	Increased level of ribitol in urine	MP:0013243	abnormal carbohydrate metabolism	0.7333333333	1
HP:0410071	Increased level of ribitol in CSF	MP:0013243	abnormal carbohydrate metabolism	0.6875	1
HP:0410064	Increased level of galactitol in red blood cells	MP:0003656	abnormal erythrocyte physiology	0.5142857143	0.6206896552
HP:0410061	Increased level of galactitol in plasma	MP:0000188	abnormal circulating glucose level	0.6206896552	0.6666666667
HP:0410062	Increased level of galactitol in urine	MP:0013243	abnormal carbohydrate metabolism	0.7333333333	1
HP:0410060	Decreased level of D-mannose in urine	MP:0013243	abnormal carbohydrate metabolism	0.7333333333	1
HP:0410069	Increased level of propylene glycol in blood	MP:0013403	abnormal circulating lactate level	0.6842105263	0.7222222222
HP:0410067	Increased level of L-fucose in urine	MP:0013243	abnormal carbohydrate metabolism	0.7333333333	1
HP:0410068	Increased level of L-glutamic acid in blood	MP:0005311	abnormal circulating amino acid level	0.8648648649	1
HP:0410065	Increased level of hippuric acid in blood	MP:0005311	abnormal circulating amino acid level	0.7352941176	0.78125
HP:0410066	Increased level of hippuric acid in urine	MP:0003311	aminoaciduria	0.7619047619	0.8
HP:0410052	Increased level of allantoin in serum	MP:0009644	uremia	0.8636363636	1
HP:0410053	Increased level of GABA in serum	MP:0005311	abnormal circulating amino acid level	0.8888888889	1
HP:0410050	Decreased level of 1,5 anhydroglucitol in serum	MP:0000188	abnormal circulating glucose level	0.6	0.6666666667
HP:0410051	Increased level of 3-hydroxy-3-methylglutaric acid in urine	MP:0003311	aminoaciduria	0.7045454545	0.775
HP:0410059	Increased level of D-threitol in urine	MP:0013243	abnormal carbohydrate metabolism	0.7333333333	1
HP:0410057	Increased level of D-threitol in plasma	MP:0000188	abnormal circulating glucose level	0.6206896552	0.6666666667
HP:0410054	Decreased level of GABA in serum	MP:0005311	abnormal circulating amino acid level	0.9142857143	1
HP:0410055	Decreased level of erythritol in urine	MP:0013243	abnormal carbohydrate metabolism	0.7333333333	1
HP:0410042	Abnormal liver morphology	MP:0000598	abnormal liver morphology	1	1
HP:0410049	Abnormality of radial ray	MP:0002115	abnormal limb bone morphology	0.9714285714	1
HP:0410043	Abnormal neural tube morphology	MP:0002151	abnormal neural tube morphology	1	1
HP:0430007	Symblepharon	MP:0013393	symblepharon	1	1
HP:0430008	Accessory eyelid	MP:0001340	abnormal eyelid morphology	0.9838709677	1
HP:0430005	Abnormality of ethmoid bone	MP:0000100	abnormal ethmoid bone morphology	0.8947368421	0.8947368421
HP:0430006	Ectopic cilia of eyelid	MP:0013895	abnormal eyelid cilium morphology	0.9777777778	0.9887640449
HP:0430009	Hypoplasia of eyelid	MP:0013395	eyelid hypoplasia	1	1
HP:0430000	Abnormality of the frontal bone	MP:0000107	abnormal frontal bone morphology	0.8771929825	0.8771929825
HP:0430003	Abnormality of the palatine bone	MP:0005249	abnormal palatine bone morphology	0.9333333333	0.9333333333
HP:0430004	Frontomalar faciosynostosis	MP:0002240	abnormal paranasal sinus morphology	0.75	0.7674418605
HP:0430002	Abnormality of the lacrimal bone	MP:0005271	abnormal lacrimal bone morphology	0.8679245283	0.8679245283
HP:0430018	Abnormality of nasal musculature	MP:0030144	abnormal facial muscle physiology	0.7446808511	0.9210526316
HP:0430019	Abnormality of muscle of facial expression	MP:0030144	abnormal facial muscle physiology	0.8974358974	0.9210526316
HP:0430016	Abnormality of tensor veli palatini muscle	MP:0003154	abnormal soft palate morphology	0.875	1
HP:0430017	Abnormality of uvular muscle	MP:0030224	abnormal soft palate muscle morphology	0.7971014493	0.873015873
HP:0430010	Microblepharia	MP:0001340	abnormal eyelid morphology	0.9838709677	1
HP:0430011	Defect of palpebral conjunctiva	MP:0013394	abnormal palpebral conjunctiva morphology	0.972972973	0.972972973
HP:0430014	Abnormality of musculature of soft palate	MP:0003154	abnormal soft palate morphology	0.8936170213	1
HP:0430015	Abnormality of musculature of pharynx	MP:0002234	abnormal pharynx morphology	0.65625	0.8076923077
HP:0430012	Incomplete ossification of palatine bone	MP:0005249	abnormal palatine bone morphology	0.9210526316	0.9333333333
HP:0430013	Absent palatine bone ossification	MP:0005249	abnormal palatine bone morphology	0.843373494	0.9333333333
HP:0430029	Hyperplasia of the premaxilla	MP:0002820	abnormal premaxilla morphology	0.9866666667	1
HP:0430028	Hyperplasia of the maxilla	MP:0000455	abnormal maxilla morphology	0.9863013699	1
HP:0430021	Abnormal common carotid artery morphology	MP:0012729	abnormal common carotid artery morphology	0.8064516129	0.8333333333
HP:0430022	Abnormality of the sphenoid sinus	MP:0002248	abnormal sphenoid sinus morphology	0.873015873	0.873015873
HP:0430020	Abnormality of levator labii superioris alaeque nasi muscle	MP:0030144	abnormal facial muscle physiology	0.875	0.9210526316
HP:0430025	Bilateral facial palsy	MP:0030141	facial paralysis	0.7142857143	0.8219178082
HP:0430026	Abnormality of the shape of the midface	MP:0030095	abnormal midface morphology	0.9047619048	0.95
HP:0430023	Abnormality of the maxillary sinus	MP:0002247	abnormal maxillary sinus morphology	0.9382716049	0.9382716049
HP:0430024	Abnormality of external jugular vein	MP:0013872	abnormal jugular vein morphology	0.9714285714	1
HP:0008103	Delayed tarsal ossification	MP:0005104	abnormal tarsal bone morphology	0.6636363636	0.8202247191
HP:0008107	Plantar crease between first and second toes	MP:0000583	long toenails	0.5483870968	0.6181818182
HP:0008108	Advanced tarsal ossification	MP:0005104	abnormal tarsal bone morphology	0.6636363636	0.8202247191
HP:0008102	Expanded metatarsals with widened medullary cavities	MP:0003072	abnormal metatarsal bone morphology	0.8554216867	0.8658536585
HP:0008114	Metatarsal diaphyseal endosteal sclerosis	MP:0003072	abnormal metatarsal bone morphology	0.7307692308	0.9268292683
HP:0008115	Clinodactyly of the 3rd toe	MP:0009049	abnormal hallux morphology	0.7752808989	0.8961038961
HP:0008117	Shortening of the talar neck	MP:0005109	abnormal talus morphology	0.8235294118	0.875
HP:0008119	Deformed tarsal bones	MP:0005104	abnormal tarsal bone morphology	0.9888888889	1
HP:0008110	Equinovarus deformity	MP:0003856	abnormal hindlimb stylopod morphology	0.6206896552	0.72
HP:0008111	Broad distal hallux	MP:0009049	abnormal hallux morphology	0.9625	1
HP:0008113	Multiple plantar creases	MP:0000583	long toenails	0.5573770492	0.6181818182
HP:0008169	Reduced factor VII activity	MP:0002551	abnormal blood coagulation	0.5384615385	0.7777777778
HP:0008160	3-hydroxydicarboxylic aciduria	MP:0003311	aminoaciduria	0.7045454545	0.775
HP:0008161	Absent leukocyte alkaline phosphatase	MP:0011583	abnormal alkaline phosphatase activity	0.7142857143	1
HP:0008162	Asymptomatic hyperammonemia	MP:0005309	increased circulating ammonia level	0.96	1
HP:0008163	Decreased circulating cortisol level	MP:0014162	decreased circulating cortisol level	1	1
HP:0008165	Decreased proportion circulating T-helper cells	MP:0013764	decreased T-helper cell number	1	1
HP:0008167	Very long chain fatty acid accumulation	MP:0013242	abnormal amino acid metabolism	0.5172413793	0.7894736842
HP:0008176	Neonatal unconjugated hyperbilirubinemia	MP:0005344	increased circulating bilirubin level	0.9545454545	1
HP:0008178	Abnormal cartilage matrix	MP:0000163	abnormal cartilage morphology	0.9411764706	1
HP:0008179	Decreased Arden ratio of electrooculogram	MP:0005253	abnormal eye physiology	0.9032258065	1
HP:0008180	Mildly elevated creatine phosphokinase	MP:0010090	increased circulating creatine kinase level	0.96875	1
HP:0008181	Abetalipoproteinemia	MP:0000184	abnormal circulating HDL cholesterol level	0.7818181818	0.86
HP:0008182	Adrenocortical hypoplasia	MP:0008288	abnormal adrenal cortex morphology	0.9666666667	1
HP:0008185	Precocious puberty in males	MP:0003378	early sexual maturation	0.8666666667	1
HP:0008186	Adrenocortical cytomegaly	MP:0000639	abnormal adrenal gland morphology	0.962962963	1
HP:0008188	Thyroid dysgenesis	MP:0000681	abnormal thyroid gland morphology	1	1
HP:0008189	Insulin insensitivity	MP:0002078	abnormal glucose homeostasis	0.95	1
HP:0008191	Thyroid agenesis	MP:0005314	absent thyroid gland	1	1
HP:0008194	Multiple pancreatic beta-cell adenomas	MP:0003364	increased insulinoma incidence	0.9692307692	0.984375
HP:0008197	Absence of pubertal development	MP:0003378	early sexual maturation	0.8518518519	0.8846153846
HP:0008198	Congenital hypoparathyroidism	MP:0003433	decreased activity of parathyroid	0.9642857143	1
HP:0008125	Second metatarsal posteriorly placed	MP:0003072	abnormal metatarsal bone morphology	0.8554216867	0.8658536585
HP:0008127	Bipartite calcaneus	MP:0009728	abnormal calcaneum morphology	0.96	1
HP:0008122	Calcaneonavicular fusion	MP:0008919	fused tarsal bones	0.9898989899	1
HP:0008124	Talipes calcaneovarus	MP:0009728	abnormal calcaneum morphology	0.9696969697	1
HP:0008138	Equinus calcaneus	MP:0009728	abnormal calcaneum morphology	0.9896907216	1
HP:0008131	Tarsal stippling	MP:0005104	abnormal tarsal bone morphology	0.7416666667	1
HP:0008132	Medial rotation of the medial malleolus	MP:0003856	abnormal hindlimb stylopod morphology	0.6206896552	0.72
HP:0008133	Distal tapering of metatarsals	MP:0003072	abnormal metatarsal bone morphology	0.8554216867	0.8658536585
HP:0008134	Irregular tarsal ossification	MP:0005104	abnormal tarsal bone morphology	0.6697247706	0.8202247191
HP:0008148	Impaired epinephrine-induced platelet aggregation	MP:0009548	abnormal platelet aggregation	0.9827586207	1
HP:0008141	Dislocation of toes	MP:0009049	abnormal hallux morphology	0.8117647059	0.8961038961
HP:0008142	Delayed calcaneal ossification	MP:0009728	abnormal calcaneum morphology	0.813559322	1
HP:0008144	Flattening of the talar dome	MP:0005104	abnormal tarsal bone morphology	0.8111111111	0.8202247191
HP:0008158	Hyperapobetalipoproteinemia	MP:0013245	abnormal lipid metabolism	0.6111111111	1
HP:0008150	Elevated serum transaminases during infections	MP:0000609	abnormal liver physiology	0.9756097561	1
HP:0008151	Prolonged prothrombin time	MP:0012356	increased prothrombin time	1	1
HP:0008153	Periodic hypokalemic paresis	MP:0000753	paralysis	0.9285714286	1
HP:0008155	Mucopolysacchariduria	MP:0011473	increased urine glycosaminoglycan level	1	1
HP:0008080	Hallux varus	MP:0009049	abnormal hallux morphology	0.95	0.987012987
HP:0008081	Pes valgus	MP:0003856	abnormal hindlimb stylopod morphology	0.6206896552	0.72
HP:0008082	Medial deviation of the foot	MP:0003856	abnormal hindlimb stylopod morphology	0.6206896552	0.72
HP:0008083	2nd-5th toe middle phalangeal hypoplasia	MP:0002543	brachyphalangia	0.5305164319	1
HP:0008087	Nonossified fifth metatarsal	MP:0003072	abnormal metatarsal bone morphology	0.7254901961	0.9024390244
HP:0008089	Abnormality of the fifth metatarsal bone	MP:0003072	abnormal metatarsal bone morphology	0.7717391304	0.8658536585
HP:0008093	Short 4th toe	MP:0005230	ectrodactyly	0.780952381	0.8541666667
HP:0008094	Widely spaced toes	MP:0009049	abnormal hallux morphology	0.8846153846	0.8961038961
HP:0008095	Osteolysis of talus	MP:0005109	abnormal talus morphology	0.6929824561	0.8229166667
HP:0008096	Medially deviated second toe	MP:0009049	abnormal hallux morphology	0.7931034483	0.8961038961
HP:0008097	Partial fusion of tarsals	MP:0008919	fused tarsal bones	0.9898989899	1
HP:0008048	Abnormality of the line of Schwalbe	MP:0001312	abnormal cornea morphology	0.8604651163	1
HP:0008049	Abnormality of the extraocular muscles	MP:0005247	abnormal extraocular muscle morphology	0.9390243902	0.9390243902
HP:0008041	Late onset congenital glaucoma	MP:0005253	abnormal eye physiology	0.9032258065	1
HP:0008043	Retinal arteriolar constriction	MP:0002792	abnormal retinal vasculature morphology	0.8395061728	1
HP:0008045	Enlarged flash visual evoked potentials	MP:0010748	abnormal visual evoked potential	0.9117647059	1
HP:0008046	Abnormality of the retinal vasculature	MP:0005098	abnormal optic choroid morphology	0.9375	0.9677419355
HP:0008047	Abnormality of the vasculature of the eye	MP:0005098	abnormal optic choroid morphology	0.7096774194	0.7096774194
HP:0008059	Aplasia/Hypoplasia of the macula	MP:0002984	retina hypoplasia	0.9117647059	0.9538461538
HP:0008050	Abnormality of the palpebral fissures	MP:0003671	abnormal eyelid aperture	0.9846153846	0.9846153846
HP:0008052	Retinal fold	MP:0001325	abnormal retina morphology	0.9516129032	0.9672131148
HP:0008053	Aplasia/Hypoplasia of the iris	MP:0006226	iris hypoplasia	0.976744186	0.976744186
HP:0008054	Abnormal vasculature of the conjunctiva morphology	MP:0006192	abnormal conjunctival vasculature morphology	0.9302325581	0.987654321
HP:0008055	Aplasia/Hypoplasia affecting the uvea	MP:0005197	abnormal uvea morphology	0.8648648649	0.9696969697
HP:0008056	Aplasia/Hypoplasia affecting the eye	MP:0002092	abnormal eye morphology	0.9333333333	1
HP:0008057	Aplasia/Hypoplasia affecting the fundus	MP:0002864	abnormal ocular fundus morphology	0.9428571429	1
HP:0008058	Aplasia/Hypoplasia of the optic nerve	MP:0001333	absent optic nerve	0.7966101695	0.7966101695
HP:0008060	Aplasia/Hypoplasia of the fovea	MP:0002984	retina hypoplasia	0.8732394366	0.9538461538
HP:0008061	Aplasia/Hypoplasia of the retina	MP:0002984	retina hypoplasia	0.9538461538	0.9538461538
HP:0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye	MP:0005193	abnormal anterior eye segment morphology	0.9393939394	1
HP:0008063	Aplasia/Hypoplasia of the lens	MP:0001306	small lens	0.9736842105	0.9736842105
HP:0008064	Ichthyosis	MP:0002656	abnormal keratinocyte differentiation	0.9322033898	1
HP:0008065	Aplasia/Hypoplasia of the skin	MP:0001199	thin skin	0.8947368421	0.8947368421
HP:0008066	Abnormal blistering of the skin	MP:0002060	abnormal skin morphology	0.9375	1
HP:0008067	Abnormally lax or hyperextensible skin	MP:0005421	loose skin	0.8947368421	0.8947368421
HP:0008069	Neoplasm of the skin	MP:0004207	increased squamous cell carcinoma incidence	0.6451612903	0.6451612903
HP:0008070	Sparse hair	MP:0000416	sparse hair	1	1
HP:0008074	Metatarsal periosteal thickening	MP:0003072	abnormal metatarsal bone morphology	0.8409090909	0.9024390244
HP:0008075	Progressive pes cavus	MP:0003856	abnormal hindlimb stylopod morphology	0.5277777778	0.76
HP:0008076	Osteoporotic tarsals	MP:0005104	abnormal tarsal bone morphology	0.7227722772	0.8202247191
HP:0008078	Thin metatarsal cortices	MP:0003072	abnormal metatarsal bone morphology	0.8554216867	0.8658536585
HP:0008079	Absent fifth metatarsal	MP:0004635	short metatarsal bones	0.7980769231	0.9325842697
HP:0008005	Congenital corneal dystrophy	MP:0005543	decreased cornea thickness	0.9069767442	0.9512195122
HP:0008007	Primary congenital glaucoma	MP:0005253	abnormal eye physiology	0.9032258065	1
HP:0008009	Three rows of eyelashes	MP:0013895	abnormal eyelid cilium morphology	0.967032967	0.9887640449
HP:0008000	Decreased corneal reflex	MP:0001389	abnormal eye movement	0.6774193548	0.9333333333
HP:0008001	Foveal hyperpigmentation	MP:0001325	abnormal retina morphology	0.7763157895	0.9672131148
HP:0008002	Abnormality of macular pigmentation	MP:0001325	abnormal retina morphology	0.9076923077	0.9672131148
HP:0008003	Jerky ocular pursuit movements	MP:0001389	abnormal eye movement	0.9574468085	1
HP:0008019	Superior lens subluxation	MP:0005263	ectopia lentis	0.9318181818	1
HP:0008011	Peripheral opacification of the cornea	MP:0005544	corneal deposits	0.9545454545	0.976744186
HP:0008012	Congenital myopia	MP:0003100	myopia	0.9736842105	1
HP:0008014	Central fundal arteriolar microaneurysms	MP:0010452	retina microaneurysm	0.8705882353	0.9866666667
HP:0008026	Horizontal opticokinetic nystagmus	MP:0004844	abnormal vestibuloocular reflex	0.7083333333	1
HP:0008028	Cystoid macular degeneration	MP:0020038	retinal macular degeneration	0.9705882353	0.9850746269
HP:0008020	Progressive cone degeneration	MP:0001326	retinal degeneration	0.984375	1
HP:0008024	Congenital nuclear cataract	MP:0010254	nuclear cataracts	0.9487179487	1
HP:0008037	Absent anterior chamber of the eye	MP:0005205	abnormal eye anterior chamber morphology	0.9444444444	0.9714285714
HP:0008038	Aplastic/hypoplastic lacrimal glands	MP:0014151	lacrimal gland hypoplasia	0.9871794872	0.9871794872
HP:0008039	Subepithelial corneal opacities	MP:0001314	corneal opacity	0.95	1
HP:0008030	Retinal arteritis	MP:0002792	abnormal retinal vasculature morphology	0.68	1
HP:0008031	Posterior Y-sutural cataract	MP:0010261	sutural cataracts	0.9736842105	1
HP:0008033	Congenital exotropia	MP:0005255	exotropia	0.962962963	1
HP:0008034	Abnormal iris pigmentation	MP:0005102	abnormal iris pigmentation	1	1
HP:0008035	Retinitis pigmentosa inversa	MP:0001326	retinal degeneration	0.984375	1
HP:0200097	Oral mucosal blisters	MP:0003772	lip pits	0.7450980392	0.8837209302
HP:0200098	Absent skin pigmentation	MP:0001189	absent skin pigmentation	1	1
HP:0200095	Anterior open bite	MP:0030540	misaligned teeth	0.9692307692	1
HP:0200096	Triangular-shaped open mouth	MP:0003749	down-turned corners of mouth	0.875	0.9655172414
HP:0200094	Frontal open bite	MP:0030540	misaligned teeth	0.9692307692	1
HP:0200084	Giant cell hepatitis	MP:0001860	liver inflammation	0.9811320755	1
HP:0200085	Limb tremor	MP:0000745	tremors	0.9555555556	1
HP:0200083	Severe limb shortening	MP:0008736	micromelia	0.98	1
HP:0200073	Respiratory insufficiency due to defective ciliary clearance	MP:0011055	abnormal respiratory motile cilium physiology	0.9591836735	1
HP:0200071	Peripheral vitreoretinal degeneration	MP:0001326	retinal degeneration	0.9692307692	1
HP:0200072	Episodic quadriplegia	MP:0009434	paraparesis	0.7142857143	0.7432432432
HP:0200070	Peripheral retinal atrophy	MP:0001326	retinal degeneration	0.9545454545	1
HP:0200068	Nonprogressive visual loss	MP:0002090	abnormal vision	0.9459459459	1
HP:0200066	Ribbonlike corneal degeneration	MP:0012351	cornea degeneration	0.9743589744	1
HP:0200067	Recurrent spontaneous abortion	MP:0013172	miscarriage	0.9545454545	1
HP:0200064	Asymmetry of iris pigmentation	MP:0005102	abnormal iris pigmentation	0.9777777778	1
HP:0200065	Chorioretinal degeneration	MP:0001326	retinal degeneration	0.9523809524	0.9523809524
HP:0200063	Colorectal polyposis	MP:0003269	colon polyps	0.72	0.9230769231
HP:0008323	Abnormal light- and dark-adapted electroretinogram	MP:0005253	abnormal eye physiology	0.875	1
HP:0008326	Vitamin B6 deficiency	MP:0013244	abnormal vitamin metabolism	0.8461538462	1
HP:0008327	Microscopic nephrocalcinosis	MP:0003197	nephrocalcinosis	0.9583333333	1
HP:0008320	Impaired collagen-induced platelet aggregation	MP:0009548	abnormal platelet aggregation	0.9827586207	1
HP:0008321	Reduced factor X activity	MP:0002551	abnormal blood coagulation	0.5384615385	0.7777777778
HP:0008322	Abnormal mitochondrial morphology	MP:0006035	abnormal mitochondrion morphology	1	1
HP:0008335	Renal aminoaciduria	MP:0003311	aminoaciduria	0.9756097561	1
HP:0008336	Complex organic aciduria	MP:0003311	aminoaciduria	0.9756097561	1
HP:0008338	Partial functional complement factor D deficiency	MP:0001790	abnormal immune system physiology	0.6666666667	1
HP:0008339	Diaminoaciduria	MP:0003311	aminoaciduria	0.9756097561	1
HP:0200161	Agenesis of mandibular incisor	MP:0004791	absent lower incisors	0.987804878	1
HP:0200160	Agenesis of maxillary incisor	MP:0004790	absent upper incisors	0.9880952381	1
HP:0008330	Reduced von Willebrand factor activity	MP:0002396	abnormal hematopoietic system morphology/development	0.6	1
HP:0008331	Elevated creatine kinase after exercise	MP:0010090	increased circulating creatine kinase level	0.96875	1
HP:0008345	Hypoplasia of the iris dilator muscle	MP:0006226	iris hypoplasia	0.9772727273	1
HP:0200158	Agenesis of permanent mandibular lateral incisor	MP:0004791	absent lower incisors	0.8709677419	1
HP:0008346	Increased red cell sickling tendency	MP:0001577	anemia	0.9333333333	1
HP:0200159	Agenesis of primary mandibular lateral incisor	MP:0004791	absent lower incisors	0.8526315789	1
HP:0008347	Decreased activity of mitochondrial complex IV	MP:0011635	abnormal mitochondrial crista morphology	0.7555555556	0.8717948718
HP:0008348	Immunoglobulin IgG2 deficiency	MP:0001805	decreased IgG level	0.99	1
HP:0200154	Agenesis of mandibular lateral incisor	MP:0004791	absent lower incisors	0.9418604651	1
HP:0200153	Agenesis of lateral incisor	MP:0000125	absent incisors	0.9733333333	1
HP:0200150	Increased serum bile acid concentration during pregnancy	MP:0001554	increased circulating free fatty acid level	0.7446808511	0.7954545455
HP:0200151	Cutaneous mastocytosis	MP:0000324	increased mast cell number	0.8396226415	1
HP:0008341	Distal renal tubular acidosis	MP:0000525	renal tubular acidosis	0.9824561404	1
HP:0008344	Elevated plasma branched chain amino acids	MP:0005311	abnormal circulating amino acid level	0.8888888889	1
HP:0200147	Neuronal loss in basal ganglia	MP:0008462	abnormal medium spiny neuron morphology	0.6607142857	0.7254901961
HP:0008357	Reduced factor XIII activity	MP:0002551	abnormal blood coagulation	0.5384615385	0.7777777778
HP:0200148	Abnormal liver function tests during pregnancy	MP:0000609	abnormal liver physiology	0.9756097561	1
HP:0008358	Hyperprolinemia	MP:0005311	abnormal circulating amino acid level	0.7441860465	1
HP:0200146	Cystic medial necrosis of the aorta	MP:0000272	abnormal aorta morphology	0.9375	1
HP:0200143	Megaloblastic erythroid hyperplasia	MP:0003135	increased erythroid progenitor cell number	0.9864864865	1
HP:0200141	Small, conical teeth	MP:0030088	microdontia	0.9692307692	1
HP:0200149	CSF lymphocytic pleiocytosis	MP:0002152	abnormal brain morphology	0.5789473684	0.8461538462
HP:0008352	Impaired platelet adhesion	MP:0005464	abnormal platelet physiology	0.9791666667	1
HP:0008353	Neutral hyperaminoaciduria	MP:0003311	aminoaciduria	0.9756097561	1
HP:0008354	Factor X activation deficiency	MP:0002551	abnormal blood coagulation	0.525	0.7777777778
HP:0200136	Oral-pharyngeal dysphagia	MP:0003158	dysphagia	0.8035714286	1
HP:0200134	Epileptic encephalopathy	MP:0013806	encephalopathy	0.9	1
HP:0200133	Lumbosacral meningocele	MP:0004703	abnormal vertebral column morphology	0.6296296296	0.9444444444
HP:0200138	Bilateral choanal atresia/stenosis	MP:0008970	choanal atresia	0.9620253165	1
HP:0200125	Mitochondrial respiratory chain defects	MP:0006036	abnormal mitochondrial physiology	0.875	0.9545454545
HP:0200123	Chronic hepatitis	MP:0001860	liver inflammation	0.9811320755	1
HP:0200124	Chronic hepatitis due to cryptosporidium infection	MP:0001860	liver inflammation	0.962962963	1
HP:0200122	Atypical or prolonged hepatitis	MP:0001860	liver inflammation	0.9811320755	1
HP:0200120	Chronic active hepatitis	MP:0001860	liver inflammation	0.962962963	1
HP:0200127	Atrial cardiomyopathy	MP:0005330	cardiomyopathy	0.9756097561	1
HP:0200128	Biventricular hypertrophy	MP:0005294	abnormal heart ventricle morphology	0.92	1
HP:0200114	Metabolic alkalosis	MP:0003028	alkalosis	0.9583333333	1
HP:0008301	Dermatan sulfate excretion in urine	MP:0011473	increased urine glycosaminoglycan level	0.9761904762	1
HP:0008303	Olivary degeneration	MP:0000846	abnormal medulla oblongata morphology	0.8461538462	1
HP:0200113	Aphalangy of hands and feet	MP:0000561	adactyly	0.6861313869	1
HP:0008305	Exercise-induced myoglobinuria	MP:0006034	myoglobinuria	0.962962963	1
HP:0008306	Abnormal iron deposition in mitochondria	MP:0001770	abnormal iron level	0.652173913	1
HP:0200111	Absent stapes head	MP:0005107	abnormal stapes morphology	0.9830508475	1
HP:0008309	Medium chain dicarboxylic aciduria	MP:0003311	aminoaciduria	0.7045454545	0.775
HP:0200119	Acute hepatitis	MP:0001860	liver inflammation	0.9811320755	1
HP:0200116	Distal ileal atresia	MP:0011879	ileum atresia	0.9642857143	1
HP:0200117	Recurrent upper and lower respiratory tract infections	MP:0002251	abnormal nasopharynx morphology	0.6507936508	0.9318181818
HP:0200104	Absent fifth fingernail	MP:0000569	abnormal digit pigmentation	0.5739130435	0.9166666667
HP:0008314	Decreased activity of mitochondrial complex II	MP:0011635	abnormal mitochondrial crista morphology	0.7555555556	0.8717948718
HP:0200102	Sparse or absent eyelashes	MP:0013895	abnormal eyelid cilium morphology	0.9777777778	0.9887640449
HP:0008315	Decreased plasma free carnitine	MP:0003978	decreased circulating carnitine level	0.984375	1
HP:0008316	Abnormal mitochondria in muscle tissue	MP:0006036	abnormal mitochondrial physiology	0.75	0.9545454545
HP:0008318	Elevated leukocyte alkaline phosphatase	MP:0011583	abnormal alkaline phosphatase activity	0.7407407407	1
HP:0200109	Absent/shortened outer dynein arms	MP:0011050	abnormal respiratory motile cilium morphology	0.8979591837	1
HP:0200107	Shortened inner dynein arms	MP:0011050	abnormal respiratory motile cilium morphology	0.9361702128	1
HP:0200108	Shortened outer dynein arms	MP:0011050	abnormal respiratory motile cilium morphology	0.9361702128	1
HP:0200105	Absent fifth toenail	MP:0000583	long toenails	0.6385542169	0.9636363636
HP:0200106	Absent/shortened dynein arms	MP:0011050	abnormal respiratory motile cilium morphology	0.9565217391	1
HP:0008311	Spinal cord posterior columns myelin loss	MP:0013438	dysmyelination	0.765625	0.9607843137
HP:0008368	Tarsal synostosis	MP:0008919	fused tarsal bones	1	1
HP:0008369	Abnormal tarsal ossification	MP:0005104	abnormal tarsal bone morphology	0.6759259259	0.8202247191
HP:0008360	Neonatal hypoproteinemia	MP:0005567	decreased circulating total protein level	0.9565217391	1
HP:0008361	Corticospinal tract pallor	MP:0002878	abnormal corticospinal tract morphology	0.95	1
HP:0008362	Aplasia/Hypoplasia of the hallux	MP:0009001	absent hallux	0.9714285714	0.9714285714
HP:0008363	Aplasia/Hypoplasia of the tarsal bones	MP:0005104	abnormal tarsal bone morphology	0.8191489362	0.8651685393
HP:0008364	Abnormality of the calcaneus	MP:0009728	abnormal calcaneum morphology	1	1
HP:0008365	Abnormality of the talus	MP:0005109	abnormal talus morphology	0.8229166667	0.8229166667
HP:0008371	Abnormal metatarsal ossification	MP:0003072	abnormal metatarsal bone morphology	0.7326732673	0.9024390244
HP:0008372	Abnormality of vitamin A metabolism	MP:0011233	abnormal vitamin A metabolism	1	1
HP:0008376	Nasal, dysarthic speech	MP:0003633	abnormal nervous system physiology	0.6666666667	1
HP:0008383	Slow-growing nails	MP:0000579	abnormal nail morphology	0.7755102041	0.8837209302
HP:0008386	Aplasia/Hypoplasia of the nails	MP:0012399	short nails	0.8666666667	0.8666666667
HP:0008388	Abnormal toenail morphology	MP:0000583	long toenails	0.7428571429	0.9454545455
HP:0008390	Recurrent loss of toenails and fingernails	MP:0000579	abnormal nail morphology	0.8636363636	0.8837209302
HP:0008391	Dystrophic fingernails	MP:0012402	abnormal nail bed morphology	0.6184210526	0.94
HP:0008392	Subungual hyperkeratosis	MP:0001242	hyperkeratosis	0.7619047619	1
HP:0008393	Congenital curved nail of fourth toe	MP:0000583	long toenails	0.7323943662	0.9454545455
HP:0008394	Congenital onychodystrophy	MP:0000579	abnormal nail morphology	0.9555555556	1
HP:0008396	Chronic monilial nail infection	MP:0000579	abnormal nail morphology	0.8636363636	0.8837209302
HP:0008398	Hypoplastic fifth fingernail	MP:0000569	abnormal digit pigmentation	0.5789473684	0.9166666667
HP:0008399	Circumungual hyperkeratosis	MP:0001242	hyperkeratosis	0.7619047619	1
HP:0008202	Prolactin deficiency	MP:0003970	abnormal prolactin level	0.9838709677	1
HP:0008204	Precocious puberty with Sertoli cell tumor	MP:0004478	increased testicular teratoma incidence	0.5714285714	0.7384615385
HP:0008205	Insulin-dependent but ketosis-resistant diabetes	MP:0002078	abnormal glucose homeostasis	0.7916666667	1
HP:0008207	Primary adrenal insufficiency	MP:0002909	abnormal adrenal gland physiology	0.9285714286	1
HP:0008208	Parathyroid hyperplasia	MP:0003493	parathyroid gland hyperplasia	1	1
